0.032963,0.016383,0.00045243,0.015307,0.00043437,0.016301,0.00038855,0.016154,0.0004732,0.0081514,0.0066067,0.0065788,0.0078205,0.0086108,0.0072057,0.0073855,0.0084496,0.026905,0.01023,0.025237,0.011862,0.031696,0.012522,0.029827,0.012266,0.026058,0.023964,0.024034,0.027196,0.033995,0.031103,0.028024,0.023933,0.027496,0.015478,0.02952,0.020414,0.035197,0.017803,0.028338,0.016597,0.011229,0.013251,0.01534,0.014103,0.013692,0.015994,0.013549,0.011163,0.0044462,0.012808,0.0051714,0.010252,0.0052352,0.01234,0.004551,0.0099279,0.98544,0.097169,0
0.012067,0.0065224,0.00016032,0.0066532,0.00010362,0.0066213,0.00010923,0.0066142,0.00016626,0.0026663,0.0025949,0.0026166,0.0027791,0.0025671,0.0026399,0.0024431,0.0024263,0.012355,0.0032046,0.012863,0.0044848,0.012438,0.0029363,0.011762,0.0038021,0.012325,0.011039,0.013469,0.014179,0.010129,0.0098934,0.011219,0.011621,0.014669,0.006629,0.018199,0.0058468,0.012542,0.0062907,0.013319,0.0061038,0.0048608,0.005382,0.0052073,0.0044155,0.004281,0.0046346,0.004798,0.0045621,0.0023338,0.0034642,0.0021084,0.0033966,0.0021458,0.0037307,0.0019452,0.0031433,0.99768,0.034416,0
0.008416,0.0068577,0.00015329,0.0047158,8.5074e-05,0.0065245,0.00011581,0.0049626,9.0432e-05,0.002351,0.0022134,0.0019495,0.0022327,0.0019016,0.0019024,0.0019522,0.0034173,0.013155,0.003021,0.012537,0.0027345,0.010141,0.0029078,0.011724,0.0032303,0.012362,0.011125,0.0080819,0.007111,0.0082201,0.011955,0.0091602,0.0098444,0.019047,0.0059593,0.012821,0.0040186,0.018793,0.0056704,0.015819,0.006133,0.0044753,0.0048217,0.0039896,0.0038666,0.0042612,0.0047511,0.0048885,0.0044068,0.0028581,0.0040287,0.0026013,0.0024271,0.0025542,0.004712,0.0027384,0.0024798,0.99794,0.031461,0
0.023012,0.010247,0.00035288,0.012796,0.00027997,0.009614,0.00025807,0.01087,0.00029517,0.0049223,0.0054956,0.0046535,0.0034645,0.0037107,0.0039238,0.0046975,0.0052004,0.016734,0.0048602,0.016348,0.0049202,0.01243,0.0047848,0.018116,0.0073642,0.012787,0.014076,0.012988,0.0097394,0.0083922,0.012931,0.017452,0.01574,0.018359,0.0085305,0.017037,0.0058841,0.015012,0.010722,0.021609,0.0095384,0.0077405,0.0066554,0.0060477,0.0060984,0.0080131,0.008793,0.0083467,0.0078065,0.0036476,0.0064611,0.0030002,0.0078373,0.0038386,0.0076947,0.0037734,0.0083295,0.99482,0.064898,0
0.016741,0.0094241,0.00031303,0.0083636,0.00029522,0.0092337,0.00033288,0.0077456,0.00037752,0.0038735,0.0035728,0.0032442,0.003244,0.0037958,0.0028271,0.0033136,0.0038104,0.011856,0.0027259,0.011092,0.0032077,0.012003,0.0037292,0.013241,0.0035654,0.0072663,0.0065905,0.0083999,0.0072787,0.01164,0.01199,0.0094903,0.0087725,0.0086078,0.0059963,0.0093448,0.0067986,0.014479,0.0081167,0.011366,0.0067795,0.0047077,0.0055068,0.0059048,0.0048416,0.0055887,0.0056851,0.0055872,0.0049587,0.0014401,0.0055327,0.0021754,0.0048084,0.00214,0.006035,0.0015828,0.0049543,0.99749,0.04462,1
0.022833,0.0077733,0.00042401,0.010434,0.00047323,0.0078038,0.00047872,0.010164,0.00029141,0.0032284,0.0043964,0.0042796,0.0035493,0.0033417,0.0046009,0.0042722,0.0036565,0.010269,0.0034354,0.010562,0.0042,0.011486,0.0038951,0.0096216,0.0042218,0.0061694,0.0061756,0.0079866,0.0082694,0.0074456,0.0066401,0.0077046,0.0079,0.01229,0.0054649,0.014408,0.0054163,0.015442,0.0051372,0.023136,0.0048576,0.0048138,0.0043404,0.004371,0.0055032,0.0049972,0.0038497,0.0041766,0.0051512,0.0028388,0.0049539,0.0029548,0.0065741,0.0026483,0.0045172,0.0031675,0.0068179,0.99678,0.054101,0
0.022371,0.010328,0.00053225,0.0096375,0.00046806,0.009531,0.00024407,0.0092468,0.000407,0.0050186,0.0052547,0.0045538,0.0043732,0.0042665,0.0042094,0.0041895,0.0044647,0.012535,0.0047446,0.011113,0.0041178,0.0095135,0.0041351,0.010505,0.0052294,0.010426,0.010556,0.0075576,0.0079233,0.0081252,0.0096448,0.0086666,0.010074,0.012602,0.0075739,0.0090941,0.006288,0.01071,0.0071865,0.011413,0.0086665,0.0057418,0.0062833,0.006323,0.0051203,0.0061475,0.0055404,0.0069783,0.0073346,0.0021445,0.0068094,0.0018528,0.0065646,0.0016316,0.0081713,0.0020507,0.0073506,0.99687,0.052204,0
0.026958,0.008154,0.0005635,0.010569,0.00073452,0.0077396,0.00073483,0.0093562,0.00070791,0.0039124,0.0054745,0.0053258,0.0047479,0.0037586,0.0051908,0.004258,0.0039267,0.010091,0.0034443,0.0095577,0.0048844,0.0091173,0.0032491,0.0085107,0.0036503,0.0051613,0.0052835,0.0055649,0.0055964,0.003798,0.0046904,0.0051554,0.0056778,0.0067452,0.0053385,0.006908,0.0047942,0.0052512,0.0046355,0.0064251,0.0051934,0.0046593,0.0043965,0.0036248,0.0048147,0.004175,0.0035853,0.0040939,0.0055407,0.001261,0.0039565,0.0012572,0.0050723,0.0013504,0.0042827,0.0014083,0.0057784,0.99756,0.050073,1
0.035742,0.024176,0.00063928,0.01381,0.00055317,0.023266,0.00058138,0.013076,0.00045763,0.010911,0.007413,0.0067414,0.010592,0.010435,0.0063725,0.0070154,0.010623,0.032164,0.013277,0.031169,0.010094,0.027923,0.011366,0.030001,0.010348,0.034106,0.032806,0.019812,0.019678,0.027407,0.031115,0.021614,0.020398,0.033846,0.018226,0.0249,0.015817,0.029502,0.017522,0.02644,0.018376,0.012015,0.015846,0.016036,0.01102,0.011577,0.016204,0.017099,0.0127,0.005302,0.017796,0.0050286,0.0096857,0.0052379,0.019297,0.0053723,0.0092846,0.98392,0.10729,0
0.01218,0.0091086,0.00010644,0.0061319,9.5698e-05,0.0089982,0.00013275,0.0067361,0.00010874,0.002517,0.002099,0.0020302,0.0025907,0.0025331,0.002213,0.0024366,0.0025302,0.013466,0.0028136,0.013168,0.0028565,0.014936,0.0030087,0.013963,0.0028751,0.011081,0.010116,0.0077455,0.0089275,0.011379,0.011197,0.008327,0.00833,0.021214,0.0048278,0.018068,0.006741,0.023191,0.0059536,0.016122,0.0058252,0.0061071,0.0067027,0.007501,0.0069286,0.0063767,0.0068745,0.0068862,0.0060336,0.0049793,0.0050738,0.0057507,0.0036162,0.0052393,0.005655,0.0047838,0.0032422,0.99685,0.044953,1
0.0011286,0.0010207,4.8685e-06,0.00073795,7.2409e-06,0.0010512,2.5114e-05,0.00096001,7.3888e-06,0.00019709,0.00022123,0.0001985,0.00021873,0.00040641,0.00042074,0.00026985,0.00036611,0.0026136,0.00016592,0.0024136,0.00038339,0.0031153,0.00037085,0.0031774,0.00031668,0.0013067,0.001292,0.0012463,0.0022044,0.0020965,0.0021216,0.0024499,0.0010888,0.0043116,0.00064662,0.0052086,0.0015567,0.004543,0.0014192,0.0050108,0.00058551,0.0007822,0.00094288,0.0011816,0.0011294,0.0010505,0.001101,0.00097804,0.00088016,0.001305,0.000512,0.0011729,0.00042301,0.0011749,0.00043458,0.0015783,0.00035553,0.9999,0.0052096,0
0.053921,0.013346,0.0016275,0.023546,0.0021113,0.014562,0.0017675,0.02361,0.0019781,0.0097823,0.012262,0.013758,0.011668,0.010302,0.012021,0.01297,0.010718,0.028979,0.015856,0.032915,0.017575,0.029588,0.01556,0.029566,0.016834,0.022478,0.024491,0.029848,0.029599,0.025078,0.024335,0.031166,0.030209,0.021493,0.023325,0.024632,0.019512,0.020311,0.020696,0.022745,0.020312,0.016167,0.014026,0.012391,0.013225,0.013274,0.011118,0.011419,0.013421,0.0059541,0.012988,0.0047411,0.020619,0.0044002,0.011167,0.0046303,0.022198,0.9809,0.12292,1
0.010509,0.0031464,0.00019699,0.0042199,0.00016568,0.0030946,0.00015542,0.0041652,0.00018986,0.0015155,0.0015202,0.0015372,0.0013894,0.0014857,0.0016611,0.0015505,0.001402,0.0046787,0.0017409,0.0047837,0.0019932,0.0042946,0.0016996,0.0048701,0.0022278,0.0028989,0.0029264,0.0041703,0.0035952,0.0029038,0.0032941,0.0046914,0.0039074,0.0036424,0.0026089,0.004507,0.002424,0.0037021,0.0026693,0.0044663,0.0026492,0.0016621,0.001777,0.0015999,0.0017256,0.0018137,0.0016552,0.0017936,0.0018414,0.0012566,0.0015812,0.0011698,0.0024198,0.0011618,0.0016179,0.001113,0.0024595,0.99953,0.020418,0
0.014125,0.0052733,0.00032965,0.0061179,0.00029735,0.005375,0.00024411,0.0058159,0.00026639,0.0029673,0.0030503,0.0030614,0.0030361,0.0027542,0.0030673,0.0029085,0.0026941,0.010998,0.0035013,0.010756,0.0039023,0.0108,0.0034173,0.010894,0.0039763,0.0081719,0.007916,0.0083098,0.0085243,0.0091535,0.0077083,0.0090206,0.0088926,0.0088708,0.0052308,0.0088167,0.0054826,0.0081257,0.0051316,0.0093155,0.0056171,0.0036782,0.0034499,0.0033633,0.0033166,0.0034226,0.0032876,0.0037024,0.003609,0.0017883,0.0025763,0.0017506,0.0032484,0.0018781,0.0027415,0.001849,0.0034672,0.99851,0.030145,0
0.0054376,0.003206,5.4312e-05,0.0023323,8.1031e-05,0.0033679,4.6091e-05,0.0024493,5.8697e-05,0.00086885,0.00072072,0.00090723,0.00095496,0.00098798,0.00096524,0.0007941,0.00087166,0.0027322,0.0010112,0.0029871,0.0015038,0.002837,0.00086793,0.0032386,0.0012253,0.0024587,0.0029421,0.0019742,0.0015421,0.0022913,0.002162,0.0020188,0.0016221,0.0058255,0.001455,0.0036588,0.0013283,0.0053033,0.0016452,0.0043766,0.0011088,0.0016841,0.001625,0.0022983,0.0015355,0.0015379,0.0019174,0.0019003,0.0014704,0.0010419,0.0027086,0.00084377,0.0017067,0.0010358,0.0025319,0.00096537,0.0016013,0.99971,0.016667,0
0.025118,0.016579,0.00027927,0.011911,0.00026085,0.015369,0.00017026,0.010161,0.00022165,0.0061483,0.0047255,0.003915,0.0046068,0.0041538,0.0035047,0.003702,0.0045616,0.021005,0.0067136,0.016073,0.0054351,0.01455,0.0043179,0.015042,0.0064042,0.017045,0.012771,0.0096346,0.0085928,0.0096796,0.010661,0.0098652,0.013102,0.026592,0.0075558,0.01705,0.0054375,0.018899,0.0064424,0.021215,0.010202,0.0074483,0.0083991,0.0075432,0.0056091,0.0062066,0.0082064,0.012131,0.009337,0.0047669,0.010924,0.0040935,0.0064659,0.0043672,0.011966,0.0056434,0.0085015,0.99319,0.081248,0
0.021383,0.01621,0.00024666,0.01117,0.00018676,0.014847,0.00013459,0.011917,0.00012043,0.0056632,0.0045275,0.0039296,0.0051869,0.0052151,0.0038884,0.0042958,0.0057985,0.024001,0.0054621,0.020216,0.0059821,0.021389,0.0056026,0.020104,0.0056998,0.015948,0.012642,0.011916,0.0139,0.01397,0.013144,0.012631,0.012921,0.027174,0.0074525,0.02602,0.0095216,0.028333,0.0079663,0.026412,0.0083399,0.007891,0.0093272,0.0099048,0.0092596,0.008128,0.0097479,0.010913,0.0086721,0.0056987,0.01005,0.0057881,0.0073232,0.0060617,0.011077,0.0075768,0.0075297,0.99233,0.078009,0
0.013131,0.0033896,0.00018725,0.0050586,0.00018863,0.0038002,0.00025868,0.0059279,0.00016773,0.001528,0.0018966,0.0036713,0.0024309,0.0015435,0.002626,0.0015742,0.0021065,0.0046804,0.0021793,0.0069244,0.0026744,0.0051132,0.0019728,0.0044203,0.0015414,0.002745,0.0047125,0.0067898,0.0052354,0.0025186,0.0027156,0.0025073,0.0033313,0.003777,0.0039336,0.0057433,0.0030802,0.0029202,0.001581,0.0034053,0.0018647,0.0033285,0.0024689,0.0012926,0.0026568,0.0021005,0.0013268,0.0011992,0.0012334,0.0004767,0.0018645,0.00059619,0.0028924,0.00077693,0.0016935,0.00051763,0.0020952,0.99938,0.022721,0
0.020449,0.0090932,0.00025068,0.0095645,0.00049421,0.0081564,0.00049405,0.010107,0.00024093,0.0034349,0.0042052,0.0039358,0.0032537,0.003101,0.0047053,0.0046481,0.004837,0.011617,0.0038135,0.01035,0.0040003,0.01135,0.0043577,0.012343,0.0049853,0.009995,0.0068323,0.011105,0.012093,0.0085401,0.0086722,0.013718,0.0096649,0.013612,0.0052063,0.011737,0.0060476,0.010136,0.0063083,0.017304,0.0065908,0.0050425,0.004984,0.0048135,0.0056181,0.006368,0.0062117,0.0055893,0.0056418,0.0022785,0.0051787,0.0019574,0.0075684,0.0021605,0.0061452,0.0024445,0.0057716,0.99709,0.046731,0
0.036803,0.016183,0.00089881,0.017441,0.0004928,0.015113,0.00065469,0.016532,0.00066796,0.0061327,0.005383,0.005859,0.0053999,0.0061753,0.0068205,0.0063951,0.00696,0.02112,0.0061468,0.018003,0.007413,0.01923,0.0065207,0.024215,0.011011,0.018372,0.016327,0.016608,0.01512,0.014583,0.020863,0.023537,0.024668,0.023228,0.010126,0.025537,0.0090318,0.022003,0.015467,0.0314,0.012481,0.01082,0.0080467,0.0091256,0.010058,0.01176,0.011139,0.011883,0.0097174,0.0047191,0.0095175,0.0051015,0.011075,0.0059282,0.010718,0.0052033,0.010392,0.98934,0.094422,1
0.02041,0.012573,0.00034269,0.012602,0.00035617,0.014447,0.00026312,0.011049,0.00028976,0.0051999,0.005191,0.0050563,0.006254,0.0053388,0.0042176,0.0044527,0.0043338,0.023604,0.007177,0.029803,0.0076019,0.021394,0.005019,0.018323,0.0054279,0.023236,0.027946,0.026493,0.022822,0.01727,0.014025,0.015795,0.018947,0.043083,0.018054,0.040237,0.012543,0.025339,0.010145,0.030227,0.013459,0.013224,0.014306,0.011611,0.0092882,0.0088548,0.0095615,0.011542,0.011563,0.008367,0.010301,0.0057971,0.007718,0.0053407,0.009156,0.0068851,0.0089688,0.99026,0.068672,1
0.0019756,0.0019395,1.4834e-05,0.0015309,2.2345e-05,0.0017796,1.339e-05,0.0011111,2.3089e-05,0.00039136,0.00047832,0.00033036,0.00047401,0.00043496,0.00028004,0.00033937,0.00051019,0.0030521,0.0004915,0.0051134,0.00054537,0.002319,0.00033789,0.0029501,0.00052016,0.0027072,0.0034089,0.0032822,0.0015416,0.0019146,0.003759,0.0025665,0.0017454,0.010034,0.0016436,0.010431,0.00080062,0.0068321,0.0015847,0.0055261,0.0011215,0.0019152,0.0021764,0.0012629,0.00084893,0.0012551,0.0016224,0.0011833,0.0014512,0.0026764,0.0011103,0.001225,0.00050211,0.0011328,0.0012044,0.0014604,0.00073103,0.99974,0.0082948,0
0.010824,0.0079173,0.00015304,0.0084715,0.00022576,0.0087004,0.00017023,0.0058246,0.00013157,0.0026781,0.0028878,0.0033442,0.003326,0.0027286,0.0019568,0.0018492,0.0026182,0.018029,0.0040453,0.019529,0.0043205,0.01265,0.0023534,0.010969,0.0034392,0.01684,0.016363,0.015512,0.010678,0.0085048,0.0082353,0.0089768,0.013388,0.034815,0.010136,0.025236,0.0062962,0.015542,0.0055218,0.02382,0.0090916,0.0090133,0.0094713,0.0067376,0.00538,0.00483,0.0061465,0.0086698,0.0085701,0.0066734,0.0064929,0.0040807,0.0037048,0.0038091,0.0057041,0.0068956,0.0055467,0.99589,0.042636,0
0.0030901,0.0013038,7.1033e-05,0.0012132,7.7257e-05,0.0011838,5.2228e-05,0.0010243,4.8833e-05,0.00039641,0.00035946,0.00026858,0.00021912,0.00021803,0.00028611,0.00027511,0.00032873,0.0019834,0.00028518,0.0016828,0.00019944,0.0017972,0.00016788,0.0019003,0.00021142,0.00072129,0.00074021,0.00065842,0.00069424,0.00070238,0.00077771,0.00092026,0.00071346,0.0035596,0.00042562,0.0030302,0.00058858,0.0033798,0.00062892,0.0033169,0.00046092,0.00078393,0.00073683,0.0006467,0.00073044,0.00070457,0.00064988,0.00064882,0.0007969,0.0011373,0.0006764,0.0012726,0.00057682,0.0012376,0.00062705,0.001292,0.00054942,0.99993,0.0075047,0
0.0021558,0.0017839,2.6597e-05,0.0016416,4.289e-05,0.0018444,2.5168e-05,0.001126,3.8653e-05,0.00049996,0.00036286,0.00074077,0.00056201,0.00043816,0.00026601,0.0003952,0.00041299,0.0033844,0.00066918,0.0058489,0.00065733,0.0025373,0.00027194,0.0024264,0.00041949,0.0033224,0.004445,0.003441,0.0016208,0.0014806,0.0012475,0.0012003,0.0016552,0.0078369,0.002348,0.0063448,0.00081438,0.0038791,0.0007694,0.0044192,0.0013869,0.0017999,0.0017687,0.0010311,0.00070071,0.00090654,0.00095304,0.0013107,0.0010399,0.0021336,0.001168,0.0011619,0.00048747,0.0011572,0.001118,0.001204,0.00089896,0.99981,0.0085257,0
0.12101,0.046352,0.0027727,0.049711,0.0021454,0.046084,0.0024095,0.048331,0.0024519,0.026117,0.025835,0.027348,0.024747,0.02508,0.02404,0.022649,0.023585,0.06492,0.02785,0.071006,0.027738,0.062532,0.022985,0.061352,0.025658,0.053283,0.057549,0.05111,0.045345,0.04539,0.043013,0.045439,0.047603,0.069229,0.049787,0.061767,0.043871,0.054503,0.041284,0.058075,0.046949,0.040221,0.038235,0.037005,0.034397,0.034373,0.034071,0.037339,0.03699,0.011726,0.039792,0.01046,0.040117,0.010216,0.037807,0.010835,0.042733,0.89202,0.30971,1
0.0055101,0.0031462,5.3883e-05,0.0045031,8.9387e-05,0.003363,9.8907e-05,0.004926,6.0657e-05,0.0010566,0.0017055,0.0015626,0.0013948,0.001239,0.0014165,0.0015744,0.0014254,0.0071687,0.0013171,0.007094,0.0014136,0.0072628,0.0012303,0.0074399,0.0016383,0.0045325,0.0059234,0.0073284,0.0077334,0.0054933,0.0051607,0.0073936,0.0081655,0.0078572,0.0042409,0.010967,0.0044743,0.0089658,0.0041306,0.013983,0.003922,0.0033802,0.0032132,0.002859,0.00348,0.0035732,0.0034807,0.0028312,0.0032442,0.0017494,0.0018275,0.0020643,0.0035693,0.0025284,0.0018969,0.0019631,0.003333,0.99915,0.019115,0
0.019203,0.012234,0.00032884,0.010832,0.00031101,0.01254,0.00034866,0.010198,0.00032027,0.005678,0.004482,0.005121,0.0058735,0.0052871,0.004723,0.0044528,0.0056933,0.021112,0.0056819,0.020038,0.0058009,0.019762,0.0056871,0.020346,0.0062287,0.018699,0.017647,0.016829,0.015221,0.019561,0.018671,0.016312,0.016556,0.020902,0.01208,0.020292,0.012301,0.022792,0.011727,0.01957,0.013079,0.0088225,0.0098072,0.0097486,0.0083329,0.0084234,0.0098705,0.0097158,0.0082142,0.0033901,0.0095321,0.0033678,0.0068647,0.0031435,0.008699,0.0033853,0.00721,0.99377,0.06115,1
0.012944,0.0080518,0.00019849,0.007797,0.0001788,0.0084619,0.00012904,0.0080242,0.00011467,0.0032799,0.002804,0.0028357,0.0028503,0.0029487,0.0028547,0.0029369,0.003269,0.015673,0.0032983,0.013379,0.0037397,0.015263,0.0036752,0.014367,0.0043091,0.014681,0.012126,0.012051,0.014517,0.015425,0.013919,0.01397,0.016297,0.018351,0.0069936,0.018414,0.010024,0.019768,0.0083613,0.021419,0.010394,0.0061562,0.006924,0.0067842,0.0065605,0.0066852,0.0072666,0.0075376,0.0060209,0.0035158,0.0050651,0.003286,0.004798,0.0038301,0.0054801,0.0035466,0.0048289,0.99637,0.042895,0
0.02204,0.0099741,0.00026161,0.011901,0.00018952,0.0098497,0.00018459,0.0091638,0.00025818,0.003869,0.0042851,0.0043102,0.0033196,0.0025767,0.0025373,0.0027932,0.0032334,0.016177,0.0047419,0.012456,0.0037637,0.0083615,0.0025168,0.010177,0.0050076,0.011682,0.011063,0.0085054,0.0061362,0.0060185,0.0056709,0.009424,0.012695,0.017859,0.0072414,0.013145,0.0048889,0.0097637,0.0057179,0.018268,0.0090571,0.0063631,0.0069182,0.0051915,0.0044239,0.0056578,0.0056275,0.0079302,0.0080654,0.0025963,0.0061141,0.0017822,0.0059182,0.0023444,0.0062495,0.0029195,0.0079063,0.99631,0.058137,0
0.025701,0.015212,0.00026694,0.013227,0.00036355,0.015071,0.00018567,0.0099362,0.00016139,0.0052722,0.0042238,0.0047295,0.0051256,0.0039383,0.0030534,0.0030206,0.0043428,0.019272,0.0056486,0.018639,0.0046585,0.012836,0.0034499,0.012559,0.0047635,0.020364,0.018523,0.011751,0.0086671,0.0081009,0.0087809,0.0085531,0.012236,0.030969,0.010944,0.01875,0.0062603,0.016229,0.0072644,0.019556,0.01143,0.0092682,0.0099068,0.0078471,0.0062428,0.0055964,0.008221,0.011143,0.0097187,0.0045736,0.0094726,0.0034362,0.0054931,0.0033334,0.0096185,0.0050312,0.007412,0.99346,0.076082,0
